name,title,tag,link
fff031.hw031,[FFF/UUU/M2] Temperature STAGE Monitor,SENSOR; TEMPERATURE; STAGE,https://example.com/proc/FFF/UUU/M2/temp-stage
fff032.hw032,[FFF/UUU/M2] Temperature LAMP Monitor — full sequence with safety interlock verification and post-run validation,SENSOR; TEMPERATURE; LAMP,https://example.com/proc/FFF/UUU/M2/temp-lamp
fff033.hw033,[FFF/UUU/M2] Temperature EXHAUST Monitor,SENSOR; TEMPERATURE; EXHAUST,https://example.com/proc/FFF/UUU/M2/temp-exhaust
fff034.hw034,[FFF/UUU/M2] IO Port 01 Configuration,IO; PORT_01,https://example.com/proc/FFF/UUU/M2/io-p01
fff035.hw035,[FFF/UUU/M2] IO Port 02 Configuration,IO; PORT_02,https://example.com/proc/FFF/UUU/M2/io-p02
fff036.hw036,[FFF/UUU/M2] IO Port 03 Configuration,IO; PORT_03,https://example.com/proc/FFF/UUU/M2/io-p03
fff037.hw037,[FFF/UUU/M2] IO Port 04 Configuration,IO; PORT_04,https://example.com/proc/FFF/UUU/M2/io-p04
fff038.hw038,[FFF/UUU/M2] IO Port 05 Configuration,IO; PORT_05,https://example.com/proc/FFF/UUU/M2/io-p05
fff039.hw039,[FFF/UUU/M2] IO Port 06 Configuration,IO; PORT_06,https://example.com/proc/FFF/UUU/M2/io-p06
fff040.hw040,[FFF/UUU/M2] IO Port 07 Configuration,IO; PORT_07,https://example.com/proc/FFF/UUU/M2/io-p07
fff041.hw041,[FFF/UUU/M2] IO Port 08 Configuration,IO; PORT_08,https://example.com/proc/FFF/UUU/M2/io-p08
fff042.hw042,[FFF/UUU/M2] IO Port 09 Configuration,IO; PORT_09,https://example.com/proc/FFF/UUU/M2/io-p09
fff043.hw043,[FFF/UUU/M2] IO Port 10 Configuration,IO; PORT_10,https://example.com/proc/FFF/UUU/M2/io-p10
fff044.hw044,[FFF/UUU/M2] IO Port 11 Configuration,IO; PORT_11,https://example.com/proc/FFF/UUU/M2/io-p11
fff045.hw045,[FFF/UUU/M2] IO Port 12 Configuration,IO; PORT_12,https://example.com/proc/FFF/UUU/M2/io-p12
fff046.hw046,[FFF/UUU/M2] Laser ALIGN Calibration,OPTICS; LASER; ALIGN,https://example.com/proc/FFF/UUU/M2/laser-align
fff047.hw047,[FFF/UUU/M2] Laser POWER Calibration,OPTICS; LASER; POWER,https://example.com/proc/FFF/UUU/M2/laser-power
fff048.hw048,[FFF/UUU/M2] Laser PULSE Calibration — full sequence with safety interlock verification and post-run validation,OPTICS; LASER; PULSE,https://example.com/proc/FFF/UUU/M2/laser-pulse
fff049.hw049,[FFF/UUU/M2] Laser WAVELENGTH Calibration,OPTICS; LASER; WAVELENGTH,https://example.com/proc/FFF/UUU/M2/laser-wavelength
fff050.hw050,[FFF/UUU/M2] Camera TOP Focus,OPTICS; CAMERA; TOP,https://example.com/proc/FFF/UUU/M2/cam-top
fff051.hw051,[FFF/UUU/M2] Camera SIDE Focus,OPTICS; CAMERA; SIDE,https://example.com/proc/FFF/UUU/M2/cam-side
fff052.hw052,[FFF/UUU/M2] Camera BOTTOM Focus,OPTICS; CAMERA; BOTTOM,https://example.com/proc/FFF/UUU/M2/cam-bottom
fff053.hw053,[FFF/UUU/M2] Camera MACRO Focus,OPTICS; CAMERA; MACRO,https://example.com/proc/FFF/UUU/M2/cam-macro
fff054.hw054,[FFF/UUU/M2] Pneumatic SUPPLY Line Check,PNEUMATIC; SUPPLY,https://example.com/proc/FFF/UUU/M2/pneu-supply
fff055.hw055,[FFF/UUU/M2] Pneumatic EXHAUST Line Check,PNEUMATIC; EXHAUST,https://example.com/proc/FFF/UUU/M2/pneu-exhaust
fff056.hw056,[FFF/UUU/M2] Pneumatic ISO Line Check,PNEUMATIC; ISO,https://example.com/proc/FFF/UUU/M2/pneu-iso
fff057.hw057,[FFF/UUU/M2] Chiller loop flush,CHILLER; LOOP; INLET; OUTLET,https://example.com/proc/FFF/UUU/M2/chiller-flush
fff058.hw058,[FFF/UUU/M2] Valve VLV_01 Cycle Test,VALVE; VLV_01,https://example.com/proc/FFF/UUU/M2/vlv-01
fff059.hw059,[FFF/UUU/M2] Valve VLV_02 Cycle Test,VALVE; VLV_02,https://example.com/proc/FFF/UUU/M2/vlv-02
fff060.hw060,[FFF/UUU/M2] Valve VLV_03 Cycle Test,VALVE; VLV_03,https://example.com/proc/FFF/UUU/M2/vlv-03
fff061.hw061,[FFF/UUU/M2] Valve VLV_04 Cycle Test,VALVE; VLV_04,https://example.com/proc/FFF/UUU/M2/vlv-04
fff062.hw062,[FFF/UUU/M2] Valve VLV_05 Cycle Test,VALVE; VLV_05,https://example.com/proc/FFF/UUU/M2/vlv-05
fff063.hw063,[FFF/UUU/M2] Valve VLV_06 Cycle Test,VALVE; VLV_06,https://example.com/proc/FFF/UUU/M2/vlv-06
fff064.hw064,[FFF/UUU/M2] Valve VLV_07 Cycle Test,VALVE; VLV_07,https://example.com/proc/FFF/UUU/M2/vlv-07
fff065.hw065,[FFF/UUU/M2] Valve VLV_08 Cycle Test,VALVE; VLV_08,https://example.com/proc/FFF/UUU/M2/vlv-08
fff066.hw066,[FFF/UUU/M2] Valve VLV_09 Cycle Test,VALVE; VLV_09,https://example.com/proc/FFF/UUU/M2/vlv-09
fff067.hw067,[FFF/UUU/M2] Valve VLV_10 Cycle Test,VALVE; VLV_10,https://example.com/proc/FFF/UUU/M2/vlv-10
fff068.hw068,[FFF/UUU/M2] Valve VLV_11 Cycle Test,VALVE; VLV_11,https://example.com/proc/FFF/UUU/M2/vlv-11
fff069.hw069,[FFF/UUU/M2] Valve VLV_12 Cycle Test,VALVE; VLV_12,https://example.com/proc/FFF/UUU/M2/vlv-12
fff070.hw070,[FFF/UUU/M2] Full Motor Diagnostic Sweep,MOTOR; SERVO; AXIS_X; AXIS_Y; AXIS_Z,https://example.com/proc/FFF/UUU/M2/motor-sweep
fff071.hw071,[FFF/UUU/M2] Sensor Array Health Check,SENSOR; PROXIMITY; PROX_01; PROX_02; ENCODER,https://example.com/proc/FFF/UUU/M2/sensor-health
fff072.hw072,[FFF/UUU/M2] Triple-axis alignment pass,MOTOR; SERVO; AXIS_X; AXIS_Y; AXIS_T,https://example.com/proc/FFF/UUU/M2/triple-align
fff073.ot101,"[FFF/UUU/M2] 일일 점검 체크리스트 (Daily calibration) — extended procedure including pre-check, main operation, and recovery steps",MAINTENANCE; CALIBRATION; DAILY,https://example.com/proc/FFF/UUU/M2/cal-daily
fff074.ot102,[FFF/UUU/M2] Calibration WEEKLY — operator guide with parameter reference and troubleshooting appendix,MAINTENANCE; CALIBRATION; WEEKLY,https://example.com/proc/FFF/UUU/M2/cal-weekly
fff075.ot103,[FFF/UUU/M2] Calibration MONTHLY — detailed workflow for production environment with sign-off requirements,MAINTENANCE; CALIBRATION; MONTHLY,https://example.com/proc/FFF/UUU/M2/cal-monthly
fff076.ot104,[FFF/UUU/M2] Calibration QUARTERLY — full sequence with safety interlock verification and post-run validation,MAINTENANCE; CALIBRATION; QUARTERLY,https://example.com/proc/FFF/UUU/M2/cal-quarterly
fff077.ot105,"[FFF/UUU/M2] Calibration ANNUAL — extended procedure including pre-check, main operation, and recovery steps",MAINTENANCE; CALIBRATION; ANNUAL,https://example.com/proc/FFF/UUU/M2/cal-annual
fff078.ot106,[FFF/UUU/M2] Clean FILTER,MAINTENANCE; CLEAN; FILTER,https://example.com/proc/FFF/UUU/M2/clean-filter
fff079.ot107,[FFF/UUU/M2] Clean CHUCK,MAINTENANCE; CLEAN; CHUCK,https://example.com/proc/FFF/UUU/M2/clean-chuck
fff080.ot108,[FFF/UUU/M2] Clean WINDOW,MAINTENANCE; CLEAN; WINDOW,https://example.com/proc/FFF/UUU/M2/clean-window
fff081.ot109,[FFF/UUU/M2] Clean NOZZLE,MAINTENANCE; CLEAN; NOZZLE,https://example.com/proc/FFF/UUU/M2/clean-nozzle
fff082.ot110,[FFF/UUU/M2] Clean SHOWER,MAINTENANCE; CLEAN; SHOWER,https://example.com/proc/FFF/UUU/M2/clean-shower
fff083.ot111,[FFF/UUU/M2] Maintenance Checklist CHK_001,MAINTENANCE; CHK_001,https://example.com/proc/FFF/UUU/M2/chk-001
fff084.ot112,[FFF/UUU/M2] Maintenance Checklist CHK_002,MAINTENANCE; CHK_002,https://example.com/proc/FFF/UUU/M2/chk-002
fff085.ot113,[FFF/UUU/M2] Maintenance Checklist CHK_003,MAINTENANCE; CHK_003,https://example.com/proc/FFF/UUU/M2/chk-003
fff086.ot114,[FFF/UUU/M2] Maintenance Checklist CHK_004,MAINTENANCE; CHK_004,https://example.com/proc/FFF/UUU/M2/chk-004
fff087.ot115,[FFF/UUU/M2] Maintenance Checklist CHK_005,MAINTENANCE; CHK_005,https://example.com/proc/FFF/UUU/M2/chk-005
fff088.ot116,[FFF/UUU/M2] Maintenance Checklist CHK_006,MAINTENANCE; CHK_006,https://example.com/proc/FFF/UUU/M2/chk-006
fff089.ot117,[FFF/UUU/M2] Maintenance Checklist CHK_007,MAINTENANCE; CHK_007,https://example.com/proc/FFF/UUU/M2/chk-007
fff090.ot118,[FFF/UUU/M2] Maintenance Checklist CHK_008,MAINTENANCE; CHK_008,https://example.com/proc/FFF/UUU/M2/chk-008
fff091.ot119,[FFF/UUU/M2] Maintenance Checklist CHK_009,MAINTENANCE; CHK_009,https://example.com/proc/FFF/UUU/M2/chk-009
fff092.ot120,[FFF/UUU/M2] Maintenance Checklist CHK_010,MAINTENANCE; CHK_010,https://example.com/proc/FFF/UUU/M2/chk-010
fff093.ot121,[FFF/UUU/M2] Maintenance Checklist CHK_011,MAINTENANCE; CHK_011,https://example.com/proc/FFF/UUU/M2/chk-011
fff094.ot122,[FFF/UUU/M2] Maintenance Checklist CHK_012,MAINTENANCE; CHK_012,https://example.com/proc/FFF/UUU/M2/chk-012
fff095.ot123,[FFF/UUU/M2] Maintenance Checklist CHK_013,MAINTENANCE; CHK_013,https://example.com/proc/FFF/UUU/M2/chk-013
fff096.ot124,[FFF/UUU/M2] Maintenance Checklist CHK_014,MAINTENANCE; CHK_014,https://example.com/proc/FFF/UUU/M2/chk-014
fff097.ot125,[FFF/UUU/M2] Maintenance Checklist CHK_015,MAINTENANCE; CHK_015,https://example.com/proc/FFF/UUU/M2/chk-015
fff098.ot126,[FFF/UUU/M2] 알람 리셋 및 확인 (ALM_001),DIAGNOSTIC; ALM_001,https://example.com/proc/FFF/UUU/M2/alm-001
fff099.ot127,[FFF/UUU/M2] Alarm ALM_002 Acknowledge,DIAGNOSTIC; ALM_002,https://example.com/proc/FFF/UUU/M2/alm-002
fff100.ot128,[FFF/UUU/M2] Alarm ALM_003 Acknowledge — full sequence with safety interlock verification and post-run validation,DIAGNOSTIC; ALM_003,https://example.com/proc/FFF/UUU/M2/alm-003
fff101.ot129,[FFF/UUU/M2] Alarm ALM_004 Acknowledge,DIAGNOSTIC; ALM_004,https://example.com/proc/FFF/UUU/M2/alm-004
fff102.ot130,[FFF/UUU/M2] Alarm ALM_005 Acknowledge,DIAGNOSTIC; ALM_005,https://example.com/proc/FFF/UUU/M2/alm-005
fff103.ot131,[FFF/UUU/M2] Alarm ALM_006 Acknowledge — detailed workflow for production environment with sign-off requirements,DIAGNOSTIC; ALM_006,https://example.com/proc/FFF/UUU/M2/alm-006
fff104.ot132,[FFF/UUU/M2] Alarm ALM_007 Acknowledge,DIAGNOSTIC; ALM_007,https://example.com/proc/FFF/UUU/M2/alm-007
fff105.ot133,[FFF/UUU/M2] Alarm ALM_008 Acknowledge,DIAGNOSTIC; ALM_008,https://example.com/proc/FFF/UUU/M2/alm-008
fff106.ot134,[FFF/UUU/M2] Alarm ALM_009 Acknowledge — operator guide with parameter reference and troubleshooting appendix,DIAGNOSTIC; ALM_009,https://example.com/proc/FFF/UUU/M2/alm-009
fff107.ot135,[FFF/UUU/M2] Alarm ALM_010 Acknowledge,DIAGNOSTIC; ALM_010,https://example.com/proc/FFF/UUU/M2/alm-010
fff108.ot136,[FFF/UUU/M2] Alarm ALM_011 Acknowledge,DIAGNOSTIC; ALM_011,https://example.com/proc/FFF/UUU/M2/alm-011
fff109.ot137,"[FFF/UUU/M2] Alarm ALM_012 Acknowledge — extended procedure including pre-check, main operation, and recovery steps",DIAGNOSTIC; ALM_012,https://example.com/proc/FFF/UUU/M2/alm-012
fff110.ot138,[FFF/UUU/M2] Alarm ALM_013 Acknowledge,DIAGNOSTIC; ALM_013,https://example.com/proc/FFF/UUU/M2/alm-013
fff111.ot139,[FFF/UUU/M2] Alarm ALM_014 Acknowledge,DIAGNOSTIC; ALM_014,https://example.com/proc/FFF/UUU/M2/alm-014
fff112.ot140,[FFF/UUU/M2] Alarm ALM_015 Acknowledge — full sequence with safety interlock verification and post-run validation,DIAGNOSTIC; ALM_015,https://example.com/proc/FFF/UUU/M2/alm-015
fff113.ot141,[FFF/UUU/M2] Alarm ALM_016 Acknowledge,DIAGNOSTIC; ALM_016,https://example.com/proc/FFF/UUU/M2/alm-016
fff114.ot142,[FFF/UUU/M2] Alarm ALM_017 Acknowledge,DIAGNOSTIC; ALM_017,https://example.com/proc/FFF/UUU/M2/alm-017
fff115.ot143,[FFF/UUU/M2] Alarm ALM_018 Acknowledge — detailed workflow for production environment with sign-off requirements,DIAGNOSTIC; ALM_018,https://example.com/proc/FFF/UUU/M2/alm-018
fff116.ot144,[FFF/UUU/M2] Alarm ALM_019 Acknowledge,DIAGNOSTIC; ALM_019,https://example.com/proc/FFF/UUU/M2/alm-019
fff117.ot145,[FFF/UUU/M2] Alarm ALM_020 Acknowledge,DIAGNOSTIC; ALM_020,https://example.com/proc/FFF/UUU/M2/alm-020
fff118.ot146,[FFF/UUU/M2] Alarm ALM_021 Acknowledge — operator guide with parameter reference and troubleshooting appendix,DIAGNOSTIC; ALM_021,https://example.com/proc/FFF/UUU/M2/alm-021
fff119.ot147,[FFF/UUU/M2] Alarm ALM_022 Acknowledge,DIAGNOSTIC; ALM_022,https://example.com/proc/FFF/UUU/M2/alm-022
fff120.ot148,[FFF/UUU/M2] Alarm ALM_023 Acknowledge,DIAGNOSTIC; ALM_023,https://example.com/proc/FFF/UUU/M2/alm-023
fff121.ot149,"[FFF/UUU/M2] Alarm ALM_024 Acknowledge — extended procedure including pre-check, main operation, and recovery steps",DIAGNOSTIC; ALM_024,https://example.com/proc/FFF/UUU/M2/alm-024
fff122.ot150,[FFF/UUU/M2] Alarm ALM_025 Acknowledge,DIAGNOSTIC; ALM_025,https://example.com/proc/FFF/UUU/M2/alm-025
fff123.ot151,[FFF/UUU/M2] Export ERROR Log — detailed workflow for production environment with sign-off requirements,DIAGNOSTIC; LOG; ERROR,https://example.com/proc/FFF/UUU/M2/log-error
fff124.ot152,[FFF/UUU/M2] Export WARNING Log — full sequence with safety interlock verification and post-run validation,DIAGNOSTIC; LOG; WARNING,https://example.com/proc/FFF/UUU/M2/log-warning
fff125.ot153,"[FFF/UUU/M2] Export INFO Log — extended procedure including pre-check, main operation, and recovery steps",DIAGNOSTIC; LOG; INFO,https://example.com/proc/FFF/UUU/M2/log-info
fff126.ot154,[FFF/UUU/M2] Export DEBUG Log — operator guide with parameter reference and troubleshooting appendix,DIAGNOSTIC; LOG; DEBUG,https://example.com/proc/FFF/UUU/M2/log-debug
fff127.ot155,[FFF/UUU/M2] Export TRACE Log — detailed workflow for production environment with sign-off requirements,DIAGNOSTIC; LOG; TRACE,https://example.com/proc/FFF/UUU/M2/log-trace
fff128.ot156,[FFF/UUU/M2] Export AUDIT Log — full sequence with safety interlock verification and post-run validation,DIAGNOSTIC; LOG; AUDIT,https://example.com/proc/FFF/UUU/M2/log-audit
fff129.ot157,[FFF/UUU/M2] Self Test QUICK,DIAGNOSTIC; SELF_TEST; QUICK,https://example.com/proc/FFF/UUU/M2/self-quick
fff130.ot158,[FFF/UUU/M2] Self Test FULL,DIAGNOSTIC; SELF_TEST; FULL,https://example.com/proc/FFF/UUU/M2/self-full
fff131.ot159,[FFF/UUU/M2] Self Test HW,DIAGNOSTIC; SELF_TEST; HW,https://example.com/proc/FFF/UUU/M2/self-hw
fff132.ot160,[FFF/UUU/M2] Self Test SW,DIAGNOSTIC; SELF_TEST; SW,https://example.com/proc/FFF/UUU/M2/self-sw
fff133.ot161,[FFF/UUU/M2] Self Test COMM,DIAGNOSTIC; SELF_TEST; COMM,https://example.com/proc/FFF/UUU/M2/self-comm
fff134.ot162,[FFF/UUU/M2] Training ONBOARD module,TRAINING; ONBOARD,https://example.com/proc/FFF/UUU/M2/train-onboard
fff135.ot163,[FFF/UUU/M2] Training REFRESHER module,TRAINING; REFRESHER,https://example.com/proc/FFF/UUU/M2/train-refresher
fff136.ot164,[FFF/UUU/M2] Training CERT module,TRAINING; CERT,https://example.com/proc/FFF/UUU/M2/train-cert
fff137.ot165,[FFF/UUU/M2] Training VIDEO module,TRAINING; VIDEO,https://example.com/proc/FFF/UUU/M2/train-video
fff138.ot166,[FFF/UUU/M2] Open MANUAL Reference,DOCUMENTATION; MANUAL,https://example.com/proc/FFF/UUU/M2/doc-manual
fff139.ot167,[FFF/UUU/M2] Open SPEC Reference,DOCUMENTATION; SPEC,https://example.com/proc/FFF/UUU/M2/doc-spec
fff140.ot168,[FFF/UUU/M2] Open DRAWING Reference,DOCUMENTATION; DRAWING,https://example.com/proc/FFF/UUU/M2/doc-drawing
fff141.ot169,[FFF/UUU/M2] Open BOM Reference,DOCUMENTATION; BOM,https://example.com/proc/FFF/UUU/M2/doc-bom
fff142.ot170,[FFF/UUU/M2] Open SCHEMATIC Reference,DOCUMENTATION; SCHEMATIC,https://example.com/proc/FFF/UUU/M2/doc-schematic
fff143.ot171,[FFF/UUU/M2] General Operator Reference Guide — detailed workflow for production environment with sign-off requirements,REST,https://example.com/proc/FFF/UUU/M2/rest-general
fff144.ot172,[FFF/UUU/M2] Quick Start and Emergency Stop Overview — full sequence with safety interlock verification and post-run validation,REST,https://example.com/proc/FFF/UUU/M2/rest-quickstart
fff145.ot173,[FFF/UUU/M2] FAQ and Common Troubleshooting Index,REST,https://example.com/proc/FFF/UUU/M2/rest-faq
fff146.ot174,[FFF/UUU/M2] Contact and Escalation Matrix,REST,https://example.com/proc/FFF/UUU/M2/rest-contact
fff.shared.homing_all,[FFF/UUU/M2] Shared all-axis homing,MOTOR; SERVO; AXIS_X; AXIS_Y; AXIS_Z,https://example.com/proc/FFF/UUU/M2/shared-homing
fff.shared.emergency_recovery,[FFF/UUU/M2] 비상 정지 복구 가이드,REST,https://example.com/proc/FFF/UUU/M2/shared-estop
fff.shared.daily_check,[FFF/UUU/M2] Shared daily operator check,MAINTENANCE; CALIBRATION; DAILY,https://example.com/proc/FFF/UUU/M2/shared-daily
